date,description,debit,credit
2026-07-08,CASH DEPOSIT/CDM/3693,0.0,24172.85
2026-07-08,UPI/CR/257274/PHONEPE,0.0,9999.89
2026-07-09,UPI/CR/109964/PHONEPE,0.0,14677.08
2026-07-10,NEFT/DR/919744/ELECTRICITY,2500.0,0.0
2026-07-10,UPI/CR/871202/PHONEPE,0.0,16657.88
2026-07-11,UPI/CR/287948/PHONEPE,0.0,15135.26
2026-07-12,UPI/CR/234726/PHONEPE,0.0,9873.8
2026-07-12,CASH DEPOSIT/CDM/9052,0.0,24280.4
2026-07-13,UPI/DR/587436/KUMAR INDUSTRIES,34684.86,0.0
2026-07-13,RTGS/DR/253068/SHAH COMMERCIAL,34684.86,0.0
2026-07-13,UPI/CR/687040/PHONEPE,0.0,9868.4
2026-07-13,IMPS/DR/409740/AGARWAL TRADING,34684.86,0.0
2026-07-14,UPI/CR/692460/PHONEPE,0.0,9676.03
2026-07-15,UPI/CR/826371/PHONEPE,0.0,11592.6
2026-07-16,UPI/CR/573934/PHONEPE,0.0,13433.32
2026-07-16,CASH DEPOSIT/CDM/9162,0.0,26517.39
2026-07-17,UPI/CR/140236/PHONEPE,0.0,14690.37
2026-07-18,UPI/CR/833349/PHONEPE,0.0,17847.51
2026-07-19,UPI/CR/572742/PHONEPE,0.0,8702.32
2026-07-20,UPI/CR/772006/PHONEPE,0.0,11812.18
2026-07-20,IMPS/DR/799325/KUMAR INDUSTRIES,34895.53,0.0
2026-07-20,IMPS/DR/771756/SHAH COMMERCIAL,34895.53,0.0
2026-07-20,UPI/DR/767905/AGARWAL TRADING,34895.53,0.0
2026-07-21,UPI/CR/479667/PHONEPE,0.0,13399.79
2026-07-21,CASH DEPOSIT/CDM/3687,0.0,22032.24
2026-07-22,UPI/CR/108660/PHONEPE,0.0,8844.52
2026-07-23,UPI/CR/547761/PHONEPE,0.0,12487.74
2026-07-24,UPI/CR/746610/PHONEPE,0.0,15639.59
2026-07-25,UPI/CR/853656/PHONEPE,0.0,17943.11
2026-07-25,CASH DEPOSIT/CDM/3827,0.0,49301.68
2026-07-26,UPI/CR/931506/PHONEPE,0.0,8016.8
2026-07-27,IMPS/DR/370522/KUMAR INDUSTRIES,35526.11,0.0
2026-07-27,IMPS/DR/805969/AGARWAL TRADING,35526.11,0.0
2026-07-27,UPI/CR/727079/PHONEPE,0.0,11508.6
2026-07-27,RTGS/DR/787557/SHAH COMMERCIAL,35526.11,0.0
2026-07-28,UPI/CR/223915/PHONEPE,0.0,13474.17
2026-07-28,CASH DEPOSIT/CDM/6010,0.0,15025.35
2026-07-29,UPI/CR/149258/PHONEPE,0.0,9487.47
2026-07-30,UPI/CR/614330/PHONEPE,0.0,12051.15
2026-07-31,UPI/CR/513790/PHONEPE,0.0,15843.46
2026-07-31,CASH DEPOSIT/CDM/4580,0.0,23277.09
2026-08-01,UPI/CR/721916/PHONEPE,0.0,22565.29
2026-08-01,NEFT/DR/590154/RENT,12000.0,0.0
2026-08-02,UPI/CR/931941/PHONEPE,0.0,10211.15
2026-08-03,RTGS/DR/705481/KUMAR INDUSTRIES,37416.9,0.0
2026-08-03,UPI/CR/766739/PHONEPE,0.0,10428.72
2026-08-03,IMPS/DR/944942/AGARWAL TRADING,37416.9,0.0
2026-08-03,UPI/DR/152101/SHAH COMMERCIAL,37416.9,0.0
2026-08-03,CASH DEPOSIT/CDM/5138,0.0,23941.06
2026-08-04,UPI/CR/843427/PHONEPE,0.0,10810.22
2026-08-05,UPI/CR/170359/PHONEPE,0.0,13035.34
2026-08-05,NEFT/DR/678850/SALARY,8000.0,0.0
2026-08-06,UPI/CR/392516/PHONEPE,0.0,13417.85
2026-08-06,CASH DEPOSIT/CDM/6683,0.0,13307.0
2026-08-07,UPI/CR/268360/PHONEPE,0.0,16626.86
2026-08-08,UPI/CR/305155/PHONEPE,0.0,16558.62
2026-08-09,CASH DEPOSIT/CDM/6679,0.0,31360.15
2026-08-09,UPI/CR/324428/PHONEPE,0.0,10429.51
2026-08-10,NEFT/DR/248107/SHAH COMMERCIAL,35935.92,0.0
2026-08-10,RTGS/DR/995618/KUMAR INDUSTRIES,35935.92,0.0
2026-08-10,RTGS/DR/705090/AGARWAL TRADING,35935.92,0.0
2026-08-10,NEFT/DR/400414/ELECTRICITY,2500.0,0.0
2026-08-10,UPI/CR/220679/PHONEPE,0.0,12583.27
2026-08-11,UPI/CR/917530/PHONEPE,0.0,10395.55
2026-08-12,CASH DEPOSIT/CDM/3912,0.0,18817.13
2026-08-12,UPI/CR/816312/PHONEPE,0.0,11877.79
2026-08-13,UPI/CR/353733/PHONEPE,0.0,13216.52
2026-08-14,UPI/CR/275929/PHONEPE,0.0,13135.31
2026-08-15,UPI/CR/275444/PHONEPE,0.0,16056.17
2026-08-15,CASH DEPOSIT/CDM/2583,0.0,13198.35
2026-08-16,UPI/CR/262067/PHONEPE,0.0,11778.42
2026-08-17,RTGS/DR/591385/SHAH COMMERCIAL,33391.7,0.0
2026-08-17,UPI/DR/720396/KUMAR INDUSTRIES,33391.7,0.0
2026-08-17,UPI/CR/826219/PHONEPE,0.0,10149.22
2026-08-17,RTGS/DR/182275/AGARWAL TRADING,33391.7,0.0
2026-08-18,UPI/CR/598011/PHONEPE,0.0,8871.68
2026-08-19,UPI/CR/582995/PHONEPE,0.0,11109.5
2026-08-19,CASH DEPOSIT/CDM/8128,0.0,27665.12
2026-08-20,UPI/CR/449245/PHONEPE,0.0,14231.71
2026-08-21,UPI/CR/117828/PHONEPE,0.0,8335.29
2026-08-22,UPI/CR/755499/PHONEPE,0.0,14388.25
2026-08-23,UPI/CR/560625/PHONEPE,0.0,9105.39
2026-08-23,CASH DEPOSIT/CDM/3889,0.0,16092.71
2026-08-24,UPI/CR/152374/PHONEPE,0.0,12313.96
2026-08-24,UPI/DR/375734/AGARWAL TRADING,30327.62,0.0
2026-08-24,IMPS/DR/761030/KUMAR INDUSTRIES,30327.62,0.0
2026-08-24,UPI/DR/920391/SHAH COMMERCIAL,30327.62,0.0
2026-08-25,UPI/CR/595132/PHONEPE,0.0,10825.33
2026-08-26,CASH DEPOSIT/CDM/9864,0.0,27081.97
2026-08-26,UPI/CR/875740/PHONEPE,0.0,14253.95
2026-08-27,UPI/CR/362747/PHONEPE,0.0,13838.13
2026-08-28,UPI/CR/960206/PHONEPE,0.0,12082.52
2026-08-29,UPI/CR/550469/PHONEPE,0.0,16701.33
2026-08-29,CASH DEPOSIT/CDM/8828,0.0,21555.48
2026-08-30,UPI/CR/489370/PHONEPE,0.0,9266.85
2026-08-31,NEFT/DR/762902/SHAH COMMERCIAL,36364.26,0.0
2026-08-31,NEFT/DR/276106/KUMAR INDUSTRIES,36364.26,0.0
2026-08-31,UPI/DR/734846/AGARWAL TRADING,36364.26,0.0
2026-08-31,UPI/CR/167931/PHONEPE,0.0,14260.01
2026-09-01,NEFT/DR/831078/RENT,12000.0,0.0
2026-09-01,UPI/CR/735207/PHONEPE,0.0,12636.81
2026-09-01,CASH DEPOSIT/CDM/6941,0.0,15602.02
2026-09-02,UPI/CR/505992/PHONEPE,0.0,12297.17
2026-09-03,UPI/CR/679497/PHONEPE,0.0,12537.26
2026-09-04,UPI/CR/168227/PHONEPE,0.0,12670.8
2026-09-04,CASH DEPOSIT/CDM/6686,0.0,31930.46
2026-09-05,NEFT/DR/185090/SALARY,8000.0,0.0
2026-09-05,UPI/CR/230634/PHONEPE,0.0,16929.61
2026-09-06,UPI/CR/321770/PHONEPE,0.0,12010.36
2026-09-07,UPI/DR/479993/AGARWAL TRADING,36918.48,0.0
2026-09-07,IMPS/DR/523509/KUMAR INDUSTRIES,36918.48,0.0
2026-09-07,UPI/DR/502882/SHAH COMMERCIAL,36918.48,0.0
2026-09-07,UPI/CR/158584/PHONEPE,0.0,12923.93
2026-09-08,CASH DEPOSIT/CDM/9170,0.0,20049.0
2026-09-08,UPI/CR/731579/PHONEPE,0.0,10716.79
2026-09-09,UPI/CR/247326/PHONEPE,0.0,13936.81
2026-09-10,NEFT/DR/279260/ELECTRICITY,2500.0,0.0
2026-09-10,UPI/CR/322966/PHONEPE,0.0,14079.16
2026-09-11,UPI/CR/847921/PHONEPE,0.0,14544.9
2026-09-12,CASH DEPOSIT/CDM/5786,0.0,29580.21
2026-09-12,UPI/CR/558009/PHONEPE,0.0,16597.19
2026-09-13,UPI/CR/408453/PHONEPE,0.0,7974.16
2026-09-14,IMPS/DR/105233/AGARWAL TRADING,33416.4,0.0
2026-09-14,UPI/CR/441295/PHONEPE,0.0,9406.96
2026-09-14,UPI/DR/487074/SHAH COMMERCIAL,33416.4,0.0
2026-09-14,UPI/DR/273331/KUMAR INDUSTRIES,33416.4,0.0
2026-09-15,UPI/CR/476926/PHONEPE,0.0,10709.86
2026-09-16,UPI/CR/418688/PHONEPE,0.0,9839.63
2026-09-16,ATM/CASH WDL/13171,2000.0,0.0
2026-09-17,CASH DEPOSIT/CDM/8930,0.0,19792.9
2026-09-17,UPI/CR/389119/PHONEPE,0.0,14331.64
2026-09-18,UPI/CR/995716/PHONEPE,0.0,15721.33
2026-09-19,UPI/CR/778929/PHONEPE,0.0,14070.72
2026-09-20,UPI/CR/786944/PHONEPE,0.0,9542.47
2026-09-21,UPI/CR/649308/PHONEPE,0.0,8981.36
2026-09-21,RTGS/DR/221533/AGARWAL TRADING,31149.34,0.0
2026-09-21,UPI/DR/703559/KUMAR INDUSTRIES,31149.34,0.0
2026-09-21,RTGS/DR/514775/SHAH COMMERCIAL,31149.34,0.0
2026-09-21,CASH DEPOSIT/CDM/9951,0.0,19452.32
2026-09-22,UPI/CR/996933/PHONEPE,0.0,9726.59
