date,description,debit,credit
2025-03-17,CASH DEPOSIT/CDM/4041,0.0,39376.37
2025-03-17,RTGS/DR/758341/AGARWAL TRADING,26694.13,0.0
2025-03-17,RTGS/DR/921031/SINGH SUPPLIERS,26694.13,0.0
2025-03-17,UPI/CR/241835/PHONEPE,0.0,2873.35
2025-03-18,UPI/CR/728553/PHONEPE,0.0,5466.23
2025-03-19,UPI/CR/839653/PHONEPE,0.0,3660.9
2025-03-20,UPI/CR/697647/PHONEPE,0.0,5921.21
2025-03-20,CASH DEPOSIT/CDM/4594,0.0,19431.34
2025-03-21,UPI/CR/696153/PHONEPE,0.0,7825.27
2025-03-22,UPI/CR/644004/PHONEPE,0.0,6554.29
2025-03-23,UPI/CR/904398/PHONEPE,0.0,3781.01
2025-03-23,CASH DEPOSIT/CDM/5004,0.0,28491.82
2025-03-24,RTGS/DR/743011/AGARWAL TRADING,27351.09,0.0
2025-03-24,UPI/DR/498156/SINGH SUPPLIERS,27351.09,0.0
2025-03-24,UPI/CR/137640/PHONEPE,0.0,3749.69
2025-03-25,UPI/CR/386046/PHONEPE,0.0,4516.09
2025-03-26,ATM/CASH WDL/54434,6000.0,0.0
2025-03-26,UPI/CR/538573/PHONEPE,0.0,3832.63
2025-03-26,CASH DEPOSIT/CDM/1016,0.0,19972.22
2025-03-27,UPI/CR/797888/PHONEPE,0.0,5690.7
2025-03-28,UPI/CR/594583/PHONEPE,0.0,5676.8
2025-03-29,UPI/CR/110640/PHONEPE,0.0,7198.46
2025-03-30,UPI/CR/914654/PHONEPE,0.0,3425.1
2025-03-31,CASH DEPOSIT/CDM/3023,0.0,33606.11
2025-03-31,IMPS/DR/759588/AGARWAL TRADING,26694.13,0.0
2025-03-31,UPI/CR/467961/PHONEPE,0.0,4833.49
2025-03-31,RTGS/DR/846109/SINGH SUPPLIERS,26694.13,0.0
2025-04-01,NEFT/DR/853440/RENT,12000.0,0.0
2025-04-01,UPI/CR/262545/PHONEPE,0.0,4925.09
2025-04-02,UPI/CR/931811/PHONEPE,0.0,5633.4
2025-04-03,UPI/CR/460904/PHONEPE,0.0,4859.53
2025-04-04,UPI/CR/351200/PHONEPE,0.0,5183.35
2025-04-05,NEFT/DR/127356/SALARY,8000.0,0.0
2025-04-05,UPI/CR/924129/PHONEPE,0.0,4277.3
2025-04-05,CASH DEPOSIT/CDM/3169,0.0,28302.46
2025-04-06,UPI/CR/298789/PHONEPE,0.0,2812.66
2025-04-07,UPI/CR/743442/PHONEPE,0.0,3103.07
2025-04-07,NEFT/DR/719421/SINGH SUPPLIERS,24006.33,0.0
2025-04-07,UPI/DR/300330/AGARWAL TRADING,24006.33,0.0
2025-04-08,UPI/CR/131507/PHONEPE,0.0,4977.45
2025-04-09,UPI/CR/714612/PHONEPE,0.0,4695.98
2025-04-09,CASH DEPOSIT/CDM/5978,0.0,30010.09
2025-04-10,UPI/CR/731206/PHONEPE,0.0,3765.91
2025-04-10,NEFT/DR/516761/ELECTRICITY,2500.0,0.0
2025-04-11,UPI/CR/674629/PHONEPE,0.0,5164.52
2025-04-12,UPI/CR/853096/PHONEPE,0.0,5306.65
2025-04-12,CASH DEPOSIT/CDM/4007,0.0,33589.42
2025-04-13,UPI/CR/102516/PHONEPE,0.0,4172.05
2025-04-14,UPI/CR/604702/PHONEPE,0.0,4084.74
2025-04-14,NEFT/DR/417919/SINGH SUPPLIERS,24084.73,0.0
2025-04-14,RTGS/DR/415146/AGARWAL TRADING,24084.73,0.0
2025-04-15,UPI/CR/726627/PHONEPE,0.0,4869.93
2025-04-16,CASH DEPOSIT/CDM/7114,0.0,31829.98
2025-04-16,UPI/CR/426208/PHONEPE,0.0,4174.36
2025-04-17,UPI/CR/623709/PHONEPE,0.0,6763.59
2025-04-18,UPI/CR/555893/PHONEPE,0.0,6303.8
2025-04-19,UPI/CR/586411/PHONEPE,0.0,6358.05
2025-04-19,ATM/CASH WDL/35928,3000.0,0.0
2025-04-20,UPI/CR/249644/PHONEPE,0.0,3983.36
2025-04-21,UPI/CR/975041/PHONEPE,0.0,4860.06
2025-04-21,UPI/DR/478917/SINGH SUPPLIERS,27473.29,0.0
2025-04-21,CASH DEPOSIT/CDM/4437,0.0,25008.2
2025-04-21,NEFT/DR/456551/AGARWAL TRADING,27473.29,0.0
2025-04-22,UPI/CR/257128/PHONEPE,0.0,3732.14
2025-04-23,UPI/CR/597435/PHONEPE,0.0,3727.38
2025-04-24,UPI/CR/562948/PHONEPE,0.0,4100.5
2025-04-25,UPI/CR/907734/PHONEPE,0.0,7251.76
2025-04-26,CASH DEPOSIT/CDM/1153,0.0,29952.97
2025-04-26,UPI/CR/626921/PHONEPE,0.0,5105.73
2025-04-26,ATM/CASH WDL/13629,3000.0,0.0
2025-04-27,UPI/CR/252184/PHONEPE,0.0,3844.03
2025-04-28,UPI/CR/936055/PHONEPE,0.0,4551.05
2025-04-28,RTGS/DR/153583/SINGH SUPPLIERS,24211.37,0.0
2025-04-28,IMPS/DR/317874/AGARWAL TRADING,24211.37,0.0
2025-04-29,UPI/CR/174242/PHONEPE,0.0,3430.41
2025-04-30,UPI/CR/943492/PHONEPE,0.0,7297.33
2025-04-30,CASH DEPOSIT/CDM/5675,0.0,37944.72
2025-05-01,UPI/CR/318876/PHONEPE,0.0,5810.13
2025-05-01,NEFT/DR/601536/RENT,12000.0,0.0
2025-05-02,UPI/CR/921910/PHONEPE,0.0,4318.17
2025-05-03,UPI/CR/436307/PHONEPE,0.0,6050.8
2025-05-04,UPI/CR/714918/PHONEPE,0.0,3917.13
2025-05-04,CASH DEPOSIT/CDM/1614,0.0,32616.49
2025-05-05,UPI/DR/494767/AGARWAL TRADING,26234.98,0.0
2025-05-05,NEFT/DR/265139/SINGH SUPPLIERS,26234.98,0.0
2025-05-05,UPI/CR/793132/PHONEPE,0.0,5380.07
2025-05-05,NEFT/DR/326878/SALARY,8000.0,0.0
2025-05-06,UPI/CR/107012/PHONEPE,0.0,4961.49
2025-05-07,UPI/CR/127073/PHONEPE,0.0,5289.66
2025-05-08,UPI/CR/542121/PHONEPE,0.0,4524.08
2025-05-09,UPI/CR/897076/PHONEPE,0.0,7554.93
2025-05-09,CASH DEPOSIT/CDM/3173,0.0,34340.81
2025-05-10,NEFT/DR/968337/ELECTRICITY,2500.0,0.0
2025-05-10,UPI/CR/244384/PHONEPE,0.0,5743.3
2025-05-11,UPI/CR/645994/PHONEPE,0.0,3665.32
2025-05-12,IMPS/DR/889492/SINGH SUPPLIERS,27003.01,0.0
2025-05-12,NEFT/DR/215744/AGARWAL TRADING,27003.01,0.0
2025-05-12,UPI/CR/704311/PHONEPE,0.0,4543.16
2025-05-13,UPI/CR/302295/PHONEPE,0.0,4190.31
2025-05-13,CASH DEPOSIT/CDM/6489,0.0,39762.45
2025-05-14,UPI/CR/115559/PHONEPE,0.0,6081.4
2025-05-15,UPI/CR/199481/PHONEPE,0.0,5883.97
2025-05-16,UPI/CR/955592/PHONEPE,0.0,5269.93
2025-05-17,UPI/CR/730671/PHONEPE,0.0,5357.44
2025-05-17,CASH DEPOSIT/CDM/8653,0.0,29471.58
2025-05-18,UPI/CR/210381/PHONEPE,0.0,2973.35
2025-05-19,UPI/CR/797642/PHONEPE,0.0,4083.17
2025-05-19,RTGS/DR/412889/SINGH SUPPLIERS,24893.78,0.0
2025-05-19,UPI/DR/646967/AGARWAL TRADING,24893.78,0.0
2025-05-20,UPI/CR/636088/PHONEPE,0.0,4771.0
2025-05-21,UPI/CR/960147/PHONEPE,0.0,4698.36
2025-05-21,CASH DEPOSIT/CDM/9665,0.0,30943.39
2025-05-22,UPI/CR/757563/PHONEPE,0.0,4361.94
2025-05-23,UPI/CR/128354/PHONEPE,0.0,5806.86
2025-05-24,UPI/CR/432099/PHONEPE,0.0,4736.13
2025-05-25,UPI/CR/952167/PHONEPE,0.0,3313.83
2025-05-26,CASH DEPOSIT/CDM/3524,0.0,31054.34
2025-05-26,UPI/CR/478929/PHONEPE,0.0,5071.59
2025-05-26,UPI/DR/532914/AGARWAL TRADING,25960.92,0.0
2025-05-26,RTGS/DR/307052/SINGH SUPPLIERS,25960.92,0.0
2025-05-27,UPI/CR/922433/PHONEPE,0.0,3830.16
2025-05-28,UPI/CR/934308/PHONEPE,0.0,6352.13
2025-05-29,CASH DEPOSIT/CDM/4997,0.0,18988.93
2025-05-29,UPI/CR/743494/PHONEPE,0.0,5152.58
2025-05-30,UPI/CR/643156/PHONEPE,0.0,5437.39
2025-05-31,UPI/CR/523116/PHONEPE,0.0,6683.36
2025-06-01,NEFT/DR/766996/RENT,12000.0,0.0
2025-06-01,UPI/CR/980687/PHONEPE,0.0,3347.78
2025-06-02,NEFT/DR/716744/AGARWAL TRADING,26023.83,0.0
2025-06-02,NEFT/DR/714511/SINGH SUPPLIERS,26023.83,0.0
2025-06-02,UPI/CR/789925/PHONEPE,0.0,4657.77
2025-06-03,CASH DEPOSIT/CDM/8488,0.0,38518.44
2025-06-03,UPI/CR/973415/PHONEPE,0.0,4729.35
2025-06-04,UPI/CR/615974/PHONEPE,0.0,6085.55
2025-06-05,UPI/CR/680770/PHONEPE,0.0,6708.65
2025-06-05,NEFT/DR/444461/SALARY,8000.0,0.0
2025-06-06,UPI/CR/852010/PHONEPE,0.0,4939.06
2025-06-06,ATM/CASH WDL/66251,7000.0,0.0
2025-06-07,CASH DEPOSIT/CDM/1607,0.0,38950.41
2025-06-07,UPI/CR/339524/PHONEPE,0.0,8175.48
2025-06-08,UPI/CR/499428/PHONEPE,0.0,2861.63
2025-06-09,UPI/CR/126992/PHONEPE,0.0,3529.82
2025-06-09,NEFT/DR/784007/SINGH SUPPLIERS,28054.12,0.0
2025-06-09,RTGS/DR/286967/AGARWAL TRADING,28054.12,0.0
2025-06-10,UPI/CR/549262/PHONEPE,0.0,3123.11
2025-06-10,NEFT/DR/153016/ELECTRICITY,2500.0,0.0
2025-06-11,UPI/CR/769767/PHONEPE,0.0,4651.52
2025-06-11,CASH DEPOSIT/CDM/4313,0.0,24253.86
2025-06-12,ATM/CASH WDL/66989,2000.0,0.0
2025-06-12,UPI/CR/793973/PHONEPE,0.0,6647.66
2025-06-13,UPI/CR/990243/PHONEPE,0.0,4171.98
2025-06-14,CASH DEPOSIT/CDM/9783,0.0,27952.7
2025-06-14,UPI/CR/526687/PHONEPE,0.0,6305.79
2025-06-15,UPI/CR/446657/PHONEPE,0.0,4816.09
2025-06-16,IMPS/DR/134043/AGARWAL TRADING,25613.08,0.0
2025-06-16,UPI/DR/361100/SINGH SUPPLIERS,25613.08,0.0
2025-06-16,UPI/CR/763901/PHONEPE,0.0,4235.28
2025-06-17,CASH DEPOSIT/CDM/1425,0.0,32581.66
2025-06-17,UPI/CR/142178/PHONEPE,0.0,4069.43
2025-06-18,UPI/CR/960290/PHONEPE,0.0,4818.52
2025-06-19,UPI/CR/525777/PHONEPE,0.0,5167.8
2025-06-20,CASH DEPOSIT/CDM/6281,0.0,16715.52
2025-06-20,UPI/CR/816899/PHONEPE,0.0,5075.16
2025-06-21,UPI/CR/386098/PHONEPE,0.0,6339.42
2025-06-21,ATM/CASH WDL/34563,5000.0,0.0
2025-06-22,UPI/CR/183140/PHONEPE,0.0,3679.48
2025-06-23,CASH DEPOSIT/CDM/7496,0.0,27656.28
2025-06-23,UPI/CR/349129/PHONEPE,0.0,4841.74
2025-06-23,UPI/DR/909721/SINGH SUPPLIERS,24992.25,0.0
2025-06-23,IMPS/DR/134316/AGARWAL TRADING,24992.25,0.0
2025-06-24,UPI/CR/349337/PHONEPE,0.0,4978.0
2025-06-25,UPI/CR/522380/PHONEPE,0.0,4963.67
2025-06-26,CASH DEPOSIT/CDM/2503,0.0,16638.38
2025-06-26,UPI/CR/150911/PHONEPE,0.0,6467.22
2025-06-27,UPI/CR/940800/PHONEPE,0.0,4863.94
2025-06-28,UPI/CR/347500/PHONEPE,0.0,5828.55
2025-06-29,UPI/CR/278871/PHONEPE,0.0,5793.81
2025-06-30,UPI/CR/885625/PHONEPE,0.0,6463.84
2025-06-30,RTGS/DR/155801/AGARWAL TRADING,28581.32,0.0
2025-06-30,CASH DEPOSIT/CDM/4371,0.0,36066.93
2025-06-30,IMPS/DR/651981/SINGH SUPPLIERS,28581.32,0.0
2025-07-01,NEFT/DR/500329/RENT,12000.0,0.0
2025-07-01,UPI/CR/313209/PHONEPE,0.0,4068.11
2025-07-02,UPI/CR/938980/PHONEPE,0.0,3639.8
2025-07-03,CASH DEPOSIT/CDM/8931,0.0,21347.14
2025-07-03,UPI/CR/197766/PHONEPE,0.0,6144.37
2025-07-04,UPI/CR/995027/PHONEPE,0.0,6628.0
2025-07-05,NEFT/DR/420960/SALARY,8000.0,0.0
2025-07-05,UPI/CR/476389/PHONEPE,0.0,5521.11
2025-07-06,UPI/CR/900007/PHONEPE,0.0,3293.68
2025-07-06,CASH DEPOSIT/CDM/2054,0.0,20826.98
2025-07-07,UPI/DR/413861/AGARWAL TRADING,25870.73,0.0
2025-07-07,NEFT/DR/864180/SINGH SUPPLIERS,25870.73,0.0
2025-07-07,UPI/CR/759041/PHONEPE,0.0,4948.43
2025-07-08,UPI/CR/400353/PHONEPE,0.0,5499.18
2025-07-09,UPI/CR/781195/PHONEPE,0.0,6114.36
2025-07-10,NEFT/DR/944983/ELECTRICITY,2500.0,0.0
2025-07-10,UPI/CR/225373/PHONEPE,0.0,5734.15
2025-07-11,CASH DEPOSIT/CDM/9246,0.0,43026.2
2025-07-11,UPI/CR/541135/PHONEPE,0.0,5503.24
2025-07-12,UPI/CR/473255/PHONEPE,0.0,8288.62
2025-07-13,UPI/CR/345409/PHONEPE,0.0,3746.42
2025-07-14,RTGS/DR/286341/AGARWAL TRADING,28522.22,0.0
2025-07-14,UPI/DR/989710/SINGH SUPPLIERS,28522.22,0.0
2025-07-14,UPI/CR/695874/PHONEPE,0.0,3893.38
2025-07-15,UPI/CR/667759/PHONEPE,0.0,5839.44
2025-07-15,CASH DEPOSIT/CDM/3969,0.0,23597.53
2025-07-16,UPI/CR/353827/PHONEPE,0.0,5278.27
2025-07-17,UPI/CR/790513/PHONEPE,0.0,5474.72
2025-07-18,CASH DEPOSIT/CDM/6550,0.0,33087.58
2025-07-18,UPI/CR/621540/PHONEPE,0.0,7501.68
2025-07-19,UPI/CR/687210/PHONEPE,0.0,6449.76
2025-07-20,UPI/CR/787588/PHONEPE,0.0,3806.85
2025-07-21,UPI/CR/395348/PHONEPE,0.0,3304.64
2025-07-21,NEFT/DR/744380/AGARWAL TRADING,28019.98,0.0
2025-07-21,NEFT/DR/384069/SINGH SUPPLIERS,28019.98,0.0
2025-07-22,UPI/CR/869285/PHONEPE,0.0,4093.2
2025-07-22,CASH DEPOSIT/CDM/7615,0.0,31264.3
2025-07-23,UPI/CR/639960/PHONEPE,0.0,5171.49
2025-07-24,UPI/CR/721228/PHONEPE,0.0,5027.75
2025-07-25,UPI/CR/149532/PHONEPE,0.0,5039.86
2025-07-26,UPI/CR/528608/PHONEPE,0.0,5358.25
2025-07-27,CASH DEPOSIT/CDM/6096,0.0,28219.96
2025-07-27,UPI/CR/286535/PHONEPE,0.0,4692.12
2025-07-28,IMPS/DR/181602/AGARWAL TRADING,25199.48,0.0
2025-07-28,IMPS/DR/928957/SINGH SUPPLIERS,25199.48,0.0
2025-07-28,UPI/CR/108604/PHONEPE,0.0,4081.68
2025-07-29,UPI/CR/128885/PHONEPE,0.0,3553.5
2025-07-30,CASH DEPOSIT/CDM/6178,0.0,19861.0
2025-07-30,UPI/CR/594707/PHONEPE,0.0,5568.03
2025-07-31,ATM/CASH WDL/66841,9000.0,0.0
2025-07-31,UPI/CR/503816/PHONEPE,0.0,3911.54
2025-08-01,UPI/CR/374972/PHONEPE,0.0,5291.13
2025-08-01,NEFT/DR/142713/RENT,12000.0,0.0
2025-08-02,ATM/CASH WDL/47971,6000.0,0.0
2025-08-02,UPI/CR/925452/PHONEPE,0.0,6899.1
2025-08-03,CASH DEPOSIT/CDM/7073,0.0,37953.31
2025-08-03,UPI/CR/454057/PHONEPE,0.0,3927.67
2025-08-04,UPI/CR/141518/PHONEPE,0.0,4226.94
2025-08-04,NEFT/DR/761154/SINGH SUPPLIERS,24970.21,0.0
2025-08-04,IMPS/DR/292993/AGARWAL TRADING,24970.21,0.0
2025-08-05,UPI/CR/671557/PHONEPE,0.0,4045.0
2025-08-05,NEFT/DR/879106/SALARY,8000.0,0.0
2025-08-06,UPI/CR/327520/PHONEPE,0.0,6383.53
2025-08-07,CASH DEPOSIT/CDM/3626,0.0,25913.04
2025-08-07,UPI/CR/707394/PHONEPE,0.0,4426.89
2025-08-08,UPI/CR/256316/PHONEPE,0.0,6479.22
2025-08-09,UPI/CR/757221/PHONEPE,0.0,4412.53
2025-08-10,UPI/CR/790209/PHONEPE,0.0,2924.52
2025-08-10,NEFT/DR/609020/ELECTRICITY,2500.0,0.0
2025-08-10,CASH DEPOSIT/CDM/4323,0.0,23562.31
2025-08-11,UPI/CR/525488/PHONEPE,0.0,4007.31
2025-08-11,IMPS/DR/211628/SINGH SUPPLIERS,24064.36,0.0
2025-08-11,IMPS/DR/715410/AGARWAL TRADING,24064.36,0.0
2025-08-12,UPI/CR/156748/PHONEPE,0.0,3058.88
2025-08-13,UPI/CR/373866/PHONEPE,0.0,4796.66
2025-08-14,CASH DEPOSIT/CDM/8461,0.0,27182.69
2025-08-14,UPI/CR/402188/PHONEPE,0.0,5602.94
2025-08-15,UPI/CR/175402/PHONEPE,0.0,4829.58
2025-08-16,UPI/CR/725080/PHONEPE,0.0,5834.64
2025-08-17,UPI/CR/915392/PHONEPE,0.0,3739.11
2025-08-17,CASH DEPOSIT/CDM/7670,0.0,31015.07
2025-08-18,RTGS/DR/767386/SINGH SUPPLIERS,24122.96,0.0
2025-08-18,RTGS/DR/173418/AGARWAL TRADING,24122.96,0.0
2025-08-18,UPI/CR/832936/PHONEPE,0.0,2748.76
2025-08-19,UPI/CR/313363/PHONEPE,0.0,4778.78
2025-08-20,UPI/CR/674009/PHONEPE,0.0,6327.37
2025-08-21,CASH DEPOSIT/CDM/8871,0.0,16498.54
2025-08-21,UPI/CR/595187/PHONEPE,0.0,5381.67
2025-08-22,UPI/CR/331525/PHONEPE,0.0,6836.08
2025-08-23,UPI/CR/919604/PHONEPE,0.0,6516.57
2025-08-24,CASH DEPOSIT/CDM/8868,0.0,25733.3
2025-08-24,UPI/CR/809339/PHONEPE,0.0,4830.09
2025-08-25,IMPS/DR/953347/SINGH SUPPLIERS,28059.36,0.0
2025-08-25,RTGS/DR/434627/AGARWAL TRADING,28059.36,0.0
2025-08-25,UPI/CR/303480/PHONEPE,0.0,5068.13
2025-08-26,UPI/CR/789847/PHONEPE,0.0,3486.84
2025-08-27,UPI/CR/528335/PHONEPE,0.0,5042.64
2025-08-28,UPI/CR/844763/PHONEPE,0.0,6059.83
2025-08-29,UPI/CR/945289/PHONEPE,0.0,4561.78
2025-08-29,CASH DEPOSIT/CDM/3076,0.0,27802.17
2025-08-30,UPI/CR/994509/PHONEPE,0.0,7844.36
2025-08-31,UPI/CR/280131/PHONEPE,0.0,3818.96
2025-09-01,RTGS/DR/382020/AGARWAL TRADING,26777.96,0.0
2025-09-01,UPI/DR/197157/SINGH SUPPLIERS,26777.96,0.0
2025-09-01,CASH DEPOSIT/CDM/5652,0.0,24999.27
2025-09-01,UPI/CR/209504/PHONEPE,0.0,5350.73
2025-09-01,NEFT/DR/131107/RENT,12000.0,0.0
2025-09-02,UPI/CR/118934/PHONEPE,0.0,6099.98
2025-09-03,UPI/CR/947527/PHONEPE,0.0,5685.79
2025-09-04,CASH DEPOSIT/CDM/9572,0.0,20764.92
2025-09-04,UPI/CR/280083/PHONEPE,0.0,6378.55
2025-09-05,UPI/CR/225966/PHONEPE,0.0,5347.61
2025-09-05,NEFT/DR/326128/SALARY,8000.0,0.0
2025-09-06,UPI/CR/321692/PHONEPE,0.0,5475.0
2025-09-07,UPI/CR/383673/PHONEPE,0.0,3416.54
2025-09-08,UPI/CR/590026/PHONEPE,0.0,5015.65
2025-09-08,NEFT/DR/286611/AGARWAL TRADING,27155.8,0.0
2025-09-08,RTGS/DR/286474/SINGH SUPPLIERS,27155.8,0.0
2025-09-09,CASH DEPOSIT/CDM/8278,0.0,34818.73
2025-09-09,UPI/CR/186339/PHONEPE,0.0,5829.85
2025-09-10,UPI/CR/417951/PHONEPE,0.0,6205.45
2025-09-10,NEFT/DR/826167/ELECTRICITY,2500.0,0.0
2025-09-11,UPI/CR/296184/PHONEPE,0.0,5354.05
2025-09-12,UPI/CR/551571/PHONEPE,0.0,5345.57
2025-09-13,UPI/CR/693742/PHONEPE,0.0,7319.83
2025-09-13,CASH DEPOSIT/CDM/7890,0.0,46225.85
2025-09-14,UPI/CR/971324/PHONEPE,0.0,3468.01
2025-09-15,NEFT/DR/361484/SINGH SUPPLIERS,28247.8,0.0
2025-09-15,UPI/DR/265704/AGARWAL TRADING,28247.8,0.0
2025-09-15,UPI/CR/774394/PHONEPE,0.0,3875.97
2025-09-16,UPI/CR/652694/PHONEPE,0.0,4270.24
2025-09-17,UPI/CR/309543/PHONEPE,0.0,8080.74
2025-09-18,UPI/CR/984018/PHONEPE,0.0,4546.25
2025-09-18,CASH DEPOSIT/CDM/7911,0.0,38448.62
2025-09-19,UPI/CR/606998/PHONEPE,0.0,6079.75
2025-09-20,UPI/CR/118693/PHONEPE,0.0,8485.48
2025-09-21,UPI/CR/256288/PHONEPE,0.0,3091.15
2025-09-22,IMPS/DR/159608/SINGH SUPPLIERS,29725.52,0.0
2025-09-22,CASH DEPOSIT/CDM/9314,0.0,41381.53
2025-09-22,IMPS/DR/398222/AGARWAL TRADING,29725.52,0.0
2025-09-22,UPI/CR/767044/PHONEPE,0.0,4752.23
2025-09-23,UPI/CR/804113/PHONEPE,0.0,4700.7
2025-09-24,UPI/CR/660036/PHONEPE,0.0,5071.07
2025-09-25,UPI/CR/512469/PHONEPE,0.0,5232.05
2025-09-26,UPI/CR/197826/PHONEPE,0.0,6060.49
2025-09-26,CASH DEPOSIT/CDM/3905,0.0,34754.6
2025-09-27,ATM/CASH WDL/59081,8000.0,0.0
2025-09-27,UPI/CR/537571/PHONEPE,0.0,7425.81
2025-09-28,UPI/CR/236954/PHONEPE,0.0,3671.41
2025-09-29,UPI/DR/165372/SINGH SUPPLIERS,28064.81,0.0
2025-09-29,UPI/CR/413972/PHONEPE,0.0,5393.75
2025-09-29,IMPS/DR/527283/AGARWAL TRADING,28064.81,0.0
2025-09-30,UPI/CR/872011/PHONEPE,0.0,5971.41
2025-09-30,CASH DEPOSIT/CDM/8288,0.0,32258.94
2025-10-01,UPI/CR/750973/PHONEPE,0.0,5540.36
2025-10-01,NEFT/DR/532165/RENT,12000.0,0.0
2025-10-02,UPI/CR/413811/PHONEPE,0.0,6458.9
2025-10-03,UPI/CR/650746/PHONEPE,0.0,4795.89
2025-10-04,CASH DEPOSIT/CDM/3582,0.0,20458.05
2025-10-04,UPI/CR/548011/PHONEPE,0.0,6325.74
2025-10-05,NEFT/DR/806526/SALARY,8000.0,0.0
2025-10-05,UPI/CR/801463/PHONEPE,0.0,4083.75
2025-10-06,RTGS/DR/111474/AGARWAL TRADING,26728.27,0.0
2025-10-06,NEFT/DR/383309/SINGH SUPPLIERS,26728.27,0.0
2025-10-06,UPI/CR/882444/PHONEPE,0.0,4667.95
2025-10-07,UPI/CR/885077/PHONEPE,0.0,5403.91
2025-10-08,UPI/CR/513292/PHONEPE,0.0,6933.99
2025-10-08,CASH DEPOSIT/CDM/3093,0.0,21368.82
2025-10-09,UPI/CR/405091/PHONEPE,0.0,8737.36
2025-10-10,UPI/CR/222029/PHONEPE,0.0,8260.72
2025-10-10,NEFT/DR/997098/ELECTRICITY,2500.0,0.0
2025-10-11,CASH DEPOSIT/CDM/5635,0.0,31029.07
2025-10-11,UPI/CR/567556/PHONEPE,0.0,12327.0
2025-10-12,UPI/CR/120436/PHONEPE,0.0,5713.37
2025-10-13,UPI/DR/591083/AGARWAL TRADING,34702.36,0.0
2025-10-13,NEFT/DR/247509/SINGH SUPPLIERS,34702.36,0.0
2025-10-13,UPI/CR/239775/PHONEPE,0.0,6109.84
2025-10-14,UPI/CR/982906/PHONEPE,0.0,6036.74
2025-10-15,UPI/CR/670025/PHONEPE,0.0,10025.22
2025-10-16,UPI/CR/859599/PHONEPE,0.0,10861.82
2025-10-16,CASH DEPOSIT/CDM/2057,0.0,66273.84
2025-10-17,UPI/CR/655922/PHONEPE,0.0,9339.69
2025-10-17,ATM/CASH WDL/14320,7000.0,0.0
2025-10-18,UPI/CR/865688/PHONEPE,0.0,10958.9
2025-10-19,UPI/CR/750236/PHONEPE,0.0,6764.54
2025-10-20,UPI/CR/846081/PHONEPE,0.0,9217.47
2025-10-20,RTGS/DR/279379/AGARWAL TRADING,42641.56,0.0
2025-10-20,RTGS/DR/510081/SINGH SUPPLIERS,42641.56,0.0
2025-10-20,CASH DEPOSIT/CDM/9372,0.0,45911.18
2025-10-21,UPI/CR/606713/PHONEPE,0.0,8668.37
2025-10-22,UPI/CR/838238/PHONEPE,0.0,6312.36
2025-10-23,UPI/CR/627697/PHONEPE,0.0,4728.35
2025-10-23,ATM/CASH WDL/57687,9000.0,0.0
2025-10-24,CASH DEPOSIT/CDM/5119,0.0,26121.37
2025-10-24,UPI/CR/155768/PHONEPE,0.0,6512.94
2025-10-25,UPI/CR/523211/PHONEPE,0.0,6157.7
2025-10-26,UPI/CR/174623/PHONEPE,0.0,5242.18
2025-10-27,UPI/DR/581553/AGARWAL TRADING,30993.15,0.0
2025-10-27,UPI/CR/263055/PHONEPE,0.0,5783.95
2025-10-27,NEFT/DR/293173/SINGH SUPPLIERS,30993.15,0.0
2025-10-27,CASH DEPOSIT/CDM/8531,0.0,36845.66
2025-10-28,UPI/CR/358738/PHONEPE,0.0,4367.01
2025-10-29,UPI/CR/662050/PHONEPE,0.0,5042.97
2025-10-30,UPI/CR/357844/PHONEPE,0.0,5365.23
2025-10-31,CASH DEPOSIT/CDM/2855,0.0,18849.55
2025-10-31,UPI/CR/618920/PHONEPE,0.0,6446.26
2025-11-01,NEFT/DR/770375/RENT,12000.0,0.0
2025-11-01,UPI/CR/203882/PHONEPE,0.0,7615.15
2025-11-02,UPI/CR/101756/PHONEPE,0.0,3597.42
2025-11-03,ATM/CASH WDL/87745,9000.0,0.0
2025-11-03,NEFT/DR/511202/AGARWAL TRADING,26257.81,0.0
2025-11-03,CASH DEPOSIT/CDM/9425,0.0,24137.9
2025-11-03,RTGS/DR/344322/SINGH SUPPLIERS,26257.81,0.0
2025-11-03,UPI/CR/373280/PHONEPE,0.0,4051.26
2025-11-04,UPI/CR/917003/PHONEPE,0.0,4233.11
2025-11-04,ATM/CASH WDL/31776,9000.0,0.0
2025-11-05,NEFT/DR/817281/SALARY,8000.0,0.0
2025-11-05,UPI/CR/976033/PHONEPE,0.0,3802.11
2025-11-06,UPI/CR/345096/PHONEPE,0.0,5024.08
2025-11-07,CASH DEPOSIT/CDM/4193,0.0,24976.11
2025-11-07,UPI/CR/362850/PHONEPE,0.0,4672.49
2025-11-08,UPI/CR/139220/PHONEPE,0.0,5501.8
2025-11-09,UPI/CR/297883/PHONEPE,0.0,3709.69
2025-11-10,CASH DEPOSIT/CDM/6383,0.0,21397.06
2025-11-10,NEFT/DR/854556/ELECTRICITY,2500.0,0.0
2025-11-10,IMPS/DR/628138/AGARWAL TRADING,23724.69,0.0
2025-11-10,UPI/DR/454254/SINGH SUPPLIERS,23724.69,0.0
2025-11-10,UPI/CR/206164/PHONEPE,0.0,3659.6
2025-11-11,UPI/CR/210722/PHONEPE,0.0,4599.65
